ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,NSELUA,UA,ESTRATO,RESFIN,REGION,DOMINIO,FACTOR,CODIGO,P101A,P102_1,P102_2,P404AA_1,P404AA_2,P404AA_3,P404AA_4,P404AA_5,P404AA_6,P410AA,P410AB1,P410AB2,P410AC_CANT_1,P410AC_CANT_2,P410AD,P410AD1,P410AE,OMICAP400_02
2019.0,15,LIMA,05,CAÑETE,10,NUEVO IMPERIAL,12566,00100,13,Granja avicola,Completa,Costa,,4.267716535433071,Grandes productores/as agropecuarios/as,¿Persona natural?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de pavos de engorde,2.0,0.0,0.0,036,1400.0,Manual?,Red pública, 
2019.0,15,LIMA,05,CAÑETE,10,NUEVO IMPERIAL,12566,00102,14,Granja y Establo,Completa,Costa,,1.0300751879699248,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Centro de engorde vacuno,0.0,2.0,0.0,500,120.0,Manual?,Cisterna, 
2019.0,15,LIMA,05,CAÑETE,10,NUEVO IMPERIAL,12566,00102,14,Granja y Establo,Completa,Costa,,1.0300751879699248,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Pase,Centro de engorde vacuno?,Pase,Pase,Pase,Pase,Granja avícola de pollo de engorde,1.0,3.0,0.0,320,12000.0,Manual?,Cisterna, 
2019.0,15,LIMA,05,CAÑETE,10,NUEVO IMPERIAL,12566,00102,14,Granja y Establo,Completa,Costa,,1.0300751879699248,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Granja porcina?,Pase,Pase,Pase,Granja porcina,1.0,1.0,0.0,300,750.0,Manual?,Cisterna, 
2019.0,15,LIMA,05,CAÑETE,10,NUEVO IMPERIAL,12566,00106,16,Granja avicola,Completa,Costa,,4.267716535433071,Grandes productores/as agropecuarios/as,¿Persona natural?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de pollo de engorde,4.0,0.0,0.0,288,6000.0,Manual?,Cisterna, 
2019.0,15,LIMA,05,CAÑETE,10,NUEVO IMPERIAL,12566,00109,18,Granja y Establo,Completa,Costa,,3.675925925925926,Grandes productores/as agropecuarios/as,¿Persona natural?,Pase,¿Pecuaria?,Pase,Pase,Pase,Granja de cuyes?,Pase,Pase,Granja de cuyes,1.0,2.0,0.0,180,10000.0,Manual?,Río/riachuelo, 
2019.0,15,LIMA,05,CAÑETE,10,NUEVO IMPERIAL,12566,00119,20,Granja y Establo,Completa,Costa,,3.675925925925926,Grandes productores/as agropecuarios/as,¿Persona natural?,Pase,¿Pecuaria?,Pase,Pase,Pase,Granja de cuyes?,Pase,Pase,Granja de cuyes,1.0,0.0,0.0,050,2000.0,Manual?,Río/riachuelo, 
2019.0,15,LIMA,05,CAÑETE,10,NUEVO IMPERIAL,12566,00128,21,Granja avicola,Completa,Costa,,4.267716535433071,Grandes productores/as agropecuarios/as,¿Persona natural?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de pavos de engorde,0.0,1.0,0.0,020,500.0,Manual?,Cisterna, 
2019.0,15,LIMA,05,CAÑETE,10,NUEVO IMPERIAL,12566,00129,22,Granja avicola,Completa,Costa,,4.267716535433071,Grandes productores/as agropecuarios/as,¿Persona natural?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de gallina de postura,1.0,3.0,0.0,500,22000.0,Manual?,Río/riachuelo, 
2019.0,15,LIMA,05,CAÑETE,01,SAN VICENTE DE CAÑETE,12583,00131,2,Granja y Establo,Completa,Costa,,3.675925925925926,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,¿Agrícola?,¿Pecuaria?,Establo Lechero?,Pase,Pase,Pase,Pase,Pase,Establo lechero,30.0,2.0,3.0,300,900.0,Automatico?,Pozo, 
2019.0,15,LIMA,05,CAÑETE,01,SAN VICENTE DE CAÑETE,12584,00040,3,Granja y Establo,Completa,Costa,,3.675925925925926,Grandes productores/as agropecuarios/as,¿Sociedad anónima?,Pase,¿Pecuaria?,Establo Lechero?,Pase,Pase,Pase,Pase,Pase,Establo lechero,50.0,0.0,4.0,500,650.0,Automatico?,Pozo, 
2019.0,15,LIMA,05,CAÑETE,01,SAN VICENTE DE CAÑETE,12584,00106,5,Granja y Establo,Completa,Costa,,3.675925925925926,Grandes productores/as agropecuarios/as,Otro,¿Agrícola?,¿Pecuaria?,Establo Lechero?,Pase,Pase,Pase,Pase,Pase,Granja de cuyes,4.0,1.0,0.0,200,8000.0,Manual?,Pozo, 
2019.0,15,LIMA,05,CAÑETE,01,SAN VICENTE DE CAÑETE,12584,00106,5,Granja y Establo,Completa,Costa,,3.675925925925926,Grandes productores/as agropecuarios/as,Otro,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Granja de cuyes?,Pase,Pase,Establo lechero,19.0,1.0,2.0,000,420.0,Manual?,Río/riachuelo, 
2019.0,15,LIMA,05,CAÑETE,01,SAN VICENTE DE CAÑETE,12587,00006,8,Granja y Establo,Completa,Costa,,1.0300751879699248,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Granja de cuyes?,Pase,Pase,Granja de cuyes,5.0,3.0,0.0,050,2000.0,Manual?,Río/riachuelo, 
2019.0,15,LIMA,05,CAÑETE,11,PACARAN,12620,00133,1,Empresa,Completa,Costa,,7.065420560747663,Grandes productores/as agropecuarios/as,¿Sociedad anónima?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Granja de cuyes?,Pase,Pase,Granja de cuyes,5.0,1.0,0.0,500,20000.0,Manual?,Red pública, 
2019.0,11,ICA,02,CHINCHA,06,GROCIO PRADO,12629,00107,1,Granja avicola,Completa,Costa,,1.0,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de reproductores padres de postura,11.0,0.0,21.0,576,2300000.0,Automatico?,Cisterna, 
2019.0,11,ICA,02,CHINCHA,06,GROCIO PRADO,12629,00107,1,Granja avicola,Completa,Costa,,1.0,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de gallina de postura,115.0,6.0,21.0,576,2300000.0,Automatico?,Pozo, 
2019.0,11,ICA,02,CHINCHA,06,GROCIO PRADO,12630,00103,4,Granja avicola,Completa,Costa,,4.267716535433071,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de gallina de postura,0.0,5.0,0.0,500,30000.0,Manual?,Cisterna, 
2019.0,11,ICA,02,CHINCHA,06,GROCIO PRADO,12630,00109,6,Granja avicola,Completa,Costa,,4.267716535433071,Grandes productores/as agropecuarios/as,¿Sociedad de responsabilidad limitada (SRL)?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de gallina de postura,6.0,0.0,0.0,720,60000.0,Manual?,Pozo, 
2019.0,11,ICA,02,CHINCHA,06,GROCIO PRADO,12630,00111,7,Granja avicola,Completa,Costa,,1.0,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de reproductores padres de postura,54.0,6.0,14.0,472,578880.0,Manual?,Pozo, 
2019.0,11,ICA,02,CHINCHA,06,GROCIO PRADO,12630,00125,9,Granja avicola,Completa,Costa,,4.267716535433071,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de gallina de postura,1.0,0.0,0.0,100,7000.0,Manual?,Cisterna, 
2019.0,11,ICA,02,CHINCHA,06,GROCIO PRADO,12630,00128,10,Granja avicola,Completa,Costa,,1.0,Grandes productores/as agropecuarios/as,¿Empresa individual de responsabilidad limitada (EIRL)?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de pollo de engorde,28.0,0.0,5.0,600,784000.0,Manual?,Cisterna, 
2019.0,11,ICA,02,CHINCHA,06,GROCIO PRADO,12633,00097,11,Granja avicola,Completa,Costa,,4.267716535433071,Grandes productores/as agropecuarios/as,¿Empresa individual de responsabilidad limitada (EIRL)?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de gallina de postura,0.0,3.0,0.0,300,10000.0,Manual?,Cisterna, 
2019.0,11,ICA,02,CHINCHA,06,GROCIO PRADO,12633,00102,12,Granja avicola,Completa,Costa,,4.267716535433071,Grandes productores/as agropecuarios/as,¿Empresa individual de responsabilidad limitada (EIRL)?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de gallina de postura,2.0,1.0,0.0,216,30000.0,Manual?,Cisterna, 
2019.0,11,ICA,02,CHINCHA,06,GROCIO PRADO,12636,00055,16,Granja avicola,Completa,Costa,,4.267716535433071,Grandes productores/as agropecuarios/as,¿Empresa individual de responsabilidad limitada (EIRL)?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de gallina de postura,1.0,3.0,0.0,300,30000.0,Manual?,Red pública, 
2019.0,11,ICA,02,CHINCHA,06,GROCIO PRADO,12636,00071,17,Granja avicola,Completa,Costa,,4.267716535433071,Grandes productores/as agropecuarios/as,¿Persona natural?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de pollo de engorde,2.0,1.0,0.0,180,20000.0,Manual?,Cisterna, 
2019.0,11,ICA,02,CHINCHA,07,PUEBLO NUEVO,12650,00021,1,Granja avicola,Completa,Costa,,4.267716535433071,Grandes productores/as agropecuarios/as,¿Persona natural?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de gallina de postura,1.0,0.0,0.0,100,5000.0,Manual?,Red pública, 
2019.0,11,ICA,02,CHINCHA,07,PUEBLO NUEVO,12650,00041,2,Granja avicola,Completa,Costa,,4.267716535433071,Grandes productores/as agropecuarios/as,¿Empresa individual de responsabilidad limitada (EIRL)?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de gallina de postura,5.0,2.0,0.0,960,36000.0,Manual?,Cisterna, 
2019.0,11,ICA,02,CHINCHA,07,PUEBLO NUEVO,12650,00042,3,Granja avicola,Completa,Costa,,4.267716535433071,Grandes productores/as agropecuarios/as,¿Sociedad de responsabilidad limitada (SRL)?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de gallina de postura,1.0,1.0,0.0,180,12000.0,Manual?,Cisterna, 
2019.0,11,ICA,02,CHINCHA,07,PUEBLO NUEVO,12650,00043,4,Granja avicola,Completa,Costa,,4.267716535433071,Grandes productores/as agropecuarios/as,¿Empresa individual de responsabilidad limitada (EIRL)?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de gallina de postura,2.0,0.0,0.0,180,12000.0,Manual?,Cisterna, 
2019.0,11,ICA,02,CHINCHA,07,PUEBLO NUEVO,12650,00051,6,Granja avicola,Completa,Costa,,4.267716535433071,Grandes productores/as agropecuarios/as,¿Persona natural?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de gallina de postura,1.0,0.0,0.0,260,10000.0,Manual?,Cisterna, 
2019.0,11,ICA,02,CHINCHA,07,PUEBLO NUEVO,12650,00061,7,Granja avicola,Completa,Costa,,1.0,Grandes productores/as agropecuarios/as,¿Empresa individual de responsabilidad limitada (EIRL)?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de pollo de engorde,10.0,5.0,2.0,400,150000.0,Manual?,Pozo, 
2019.0,11,ICA,02,CHINCHA,07,PUEBLO NUEVO,12650,00117,8,Granja avicola,Completa,Costa,,4.267716535433071,Grandes productores/as agropecuarios/as,¿Persona natural?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de gallina de postura,0.0,2.0,0.0,500,18000.0,Manual?,Pozo, 
2019.0,11,ICA,02,CHINCHA,01,CHINCHA ALTA,12658,00024,2,Granja y Establo,Completa,Costa,,3.675925925925926,Grandes productores/as agropecuarios/as,¿Sociedad de responsabilidad limitada (SRL)?,¿Agrícola?,¿Pecuaria?,Establo Lechero?,Pase,Pase,Pase,Pase,Pase,Establo lechero,10.0,0.0,0.0,800,143.0,Manual?,Red pública, 
2019.0,11,ICA,02,CHINCHA,01,CHINCHA ALTA,12658,00127,4,Granja avicola,Completa,Costa,,4.267716535433071,Grandes productores/as agropecuarios/as,¿Persona natural?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de gallina de postura,1.0,3.0,1.0,000,20000.0,Manual?,Cisterna, 
2019.0,11,ICA,02,CHINCHA,01,CHINCHA ALTA,12659,00031,5,Granja avicola,Completa,Costa,,4.267716535433071,Grandes productores/as agropecuarios/as,¿Empresa individual de responsabilidad limitada (EIRL)?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de gallina de postura,10.0,3.0,1.0,560,65000.0,Manual?,Red pública, 
2019.0,11,ICA,02,CHINCHA,11,TAMBO DE MORA,12676,00158,2,Granja avicola,Completa,Costa,,1.0,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de gallina de postura,55.0,0.0,9.0,900,900000.0,Automatico?,Pozo, 
2019.0,11,ICA,02,CHINCHA,04,CHINCHA BAJA,12678,00117,2,Granja avicola,Completa,Costa,,1.0,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de gallina de postura,30.0,8.0,5.0,354,450000.0,Automatico?,Pozo, 
2019.0,11,ICA,02,CHINCHA,04,CHINCHA BAJA,12679,00134,4,Granja y Establo,Completa,Costa,,1.0300751879699248,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,Pase,¿Pecuaria?,Establo Lechero?,Pase,Pase,Pase,Pase,Pase,Establo lechero,30.0,14.0,5.0,280,1320.0,Manual?,Pozo, 
2019.0,11,ICA,02,CHINCHA,04,CHINCHA BAJA,12680,00099,5,Granja avicola,Completa,Costa,,4.267716535433071,Grandes productores/as agropecuarios/as,¿Sociedad de responsabilidad limitada (SRL)?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de gallina de postura,2.0,2.0,0.0,850,48000.0,Manual?,Pozo, 
2019.0,11,ICA,02,CHINCHA,02,ALTO LARAN,12684,00116,2,Granja avicola,Completa,Costa,,1.0,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de reproductores padres de postura,29.0,2.0,7.0,040,281579.0,Manual?,Pozo, 
2019.0,11,ICA,02,CHINCHA,02,ALTO LARAN,12684,00116,2,Granja avicola,Completa,Costa,,1.0,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de gallina de postura,266.0,30.0,67.0,215,12570792.0,Manual?,Pozo, 
2019.0,11,ICA,02,CHINCHA,02,ALTO LARAN,12687,00018,4,Granja avicola,Completa,Costa,,4.267716535433071,Grandes productores/as agropecuarios/as,¿Empresa individual de responsabilidad limitada (EIRL)?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de gallina de postura,4.0,1.0,0.0,150,9000.0,Manual?,Cisterna, 
2019.0,11,ICA,02,CHINCHA,02,ALTO LARAN,12687,00042,5,Granja avicola,Completa,Costa,,4.267716535433071,Grandes productores/as agropecuarios/as,¿Empresa individual de responsabilidad limitada (EIRL)?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de gallina de postura,3.0,2.0,0.0,360,30000.0,Manual?,Pozo, 
2019.0,11,ICA,02,CHINCHA,02,ALTO LARAN,12688,00072,7,Granja y Establo,Completa,Costa,,1.0300751879699248,Grandes productores/as agropecuarios/as,¿Sociedad anónima?,Pase,¿Pecuaria?,Pase,Pase,Granja porcina?,Pase,Pase,Pase,Granja porcina,835.0,0.0,5.0,000,46226.0,Automatico?,Pozo, 
2019.0,11,ICA,02,CHINCHA,02,ALTO LARAN,12688,00072,7,Granja y Establo,Completa,Costa,,1.0300751879699248,Grandes productores/as agropecuarios/as,¿Sociedad anónima?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de pollo de engorde,67.0,0.0,16.0,475,1482777.0,Automatico?,Pozo, 
2019.0,11,ICA,05,PISCO,07,SAN CLEMENTE,12700,00026,1,Granja avicola,Incompleta,Costa,,1.0,Grandes productores/as agropecuarios/as,¿Sociedad anónima?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de pollo de engorde,106.0,0.0,19.0,894,2288620.0,Automatico?,Pozo, 
2019.0,11,ICA,05,PISCO,07,SAN CLEMENTE,12700,00026,1,Granja avicola,Incompleta,Costa,,1.0,Grandes productores/as agropecuarios/as,¿Sociedad anónima?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de reproductores padre de engorde,11.0,28.0,7.0,358,376260.0,Automatico?,Pozo, 
2019.0,11,ICA,05,PISCO,07,SAN CLEMENTE,12700,00026,1,Granja avicola,Incompleta,Costa,,1.0,Grandes productores/as agropecuarios/as,¿Sociedad anónima?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja porcina,7.0,4.0,1.0,229,5622.0,Automatico?,Pozo, 
2019.0,11,ICA,05,PISCO,07,SAN CLEMENTE,12700,00026,1,Granja avicola,Incompleta,Costa,,1.0,Grandes productores/as agropecuarios/as,¿Sociedad anónima?,Pase,¿Pecuaria?,Pase,Pase,Granja porcina?,Pase,Pase,Pase,Granja avícola de pavos de engorde,0.0,1.0,0.0,100,1.0,Manual?,Pozo, 
2019.0,11,ICA,05,PISCO,07,SAN CLEMENTE,12700,00145,2,Granja avicola,Completa,Costa,,1.0,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de pollo de engorde,4.0,0.0,2.0,400,220000.0,Manual?,Pozo, 
2019.0,11,ICA,05,PISCO,06,SAN ANDRES,12731,00071,1,Granja avicola,Completa,Costa,,1.0,Grandes productores/as agropecuarios/as,¿Empresa individual de responsabilidad limitada (EIRL)?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de pollo de engorde,3.0,1.0,0.0,960,76800.0,Automatico?,Cisterna, 
2019.0,11,ICA,05,PISCO,05,PARACAS,12734,00040,4,Granja avicola,Completa,Costa,,1.0,Grandes productores/as agropecuarios/as,¿Sociedad anónima?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de reproductores padre de engorde,72.0,5.0,13.0,244,552136.0,Manual?,Cisterna, 
2019.0,11,ICA,01,ICA,08,SALAS,12735,00002,1,Granja avicola,Completa,Costa,,1.0,Grandes productores/as agropecuarios/as,¿Empresa individual de responsabilidad limitada (EIRL)?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de gallina de postura,6.0,4.0,1.0,800,144000.0,Manual?,Pozo, 
2019.0,11,ICA,01,ICA,08,SALAS,12737,00063,33,Granja avicola,Completa,Costa,,1.0,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de pollo de engorde,6.0,0.0,1.0,440,152000.0,Manual?,Cisterna, 
2019.0,11,ICA,01,ICA,01,ICA,12783,00081,3,Granja avicola,Completa,Costa,,1.0,Grandes productores/as agropecuarios/as,¿Empresa individual de responsabilidad limitada (EIRL)?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de gallina de postura,9.0,1.0,1.0,800,144000.0,Manual?,Pozo, 
2019.0,11,ICA,01,ICA,11,SANTIAGO,12846,00020,1,Granja y Establo,Completa,Costa,,3.675925925925926,Grandes productores/as agropecuarios/as,¿Persona natural?,Pase,¿Pecuaria?,Pase,Centro de engorde vacuno?,Pase,Pase,Pase,Pase,Centro de engorde vacuno,4.0,0.0,0.0,300,100.0,Manual?,Pozo, 
2019.0,11,ICA,03,NAZCA,01,NAZCA,12894,00065,1,Empresa,Completa,Costa,,7.065420560747663,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de gallina de postura,1.0,0.0,0.0,010,200.0,Manual?,Pozo, 
2019.0,05,AYACUCHO,04,HUANTA,05,LURICOCHA,13626,00076,1,Empresa,Completa,Sierra,,1.0226415094339623,Grandes productores/as agropecuarios/as,Otro,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Granja de cuyes?,Pase,Pase,Granja de cuyes,1.0,0.0,0.0,008,400.0,Manual?,Red pública, 
2019.0,05,AYACUCHO,01,HUAMANGA,01,AYACUCHO,13902,00093,1,Granja y Establo,Completa,Sierra,,1.0300751879699248,Grandes productores/as agropecuarios/as,Otro,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Granja de cuyes?,Pase,Pase,Granja de cuyes,4.0,0.0,0.0,080,5600.0,Manual?,Red pública, 
2019.0,05,AYACUCHO,01,HUAMANGA,14,VINCHOS,13992,00036,1,Granja y Establo,Completa,Sierra,,1.0300751879699248,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Granja de cuyes?,Pase,Pase,Granja de cuyes,4.0,0.0,0.0,054,3240.0,Manual?,Río/riachuelo, 
2019.0,05,AYACUCHO,01,HUAMANGA,14,VINCHOS,13992,00058,2,Granja y Establo,Completa,Sierra,,1.0300751879699248,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Granja de cuyes?,Pase,Pase,Granja de cuyes,0.0,2.0,0.0,010,500.0,Manual?,Red pública, 
2019.0,03,APURÍMAC,06,CHINCHEROS,08,RANRACANCHA,14591,00036,1,Granja y Establo,Completa,Sierra,,3.675925925925926,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Granja de cuyes?,Pase,Pase,Granja de cuyes,1.0,0.0,0.0,050,2000.0,Manual?,Río/riachuelo, 
2019.0,03,APURÍMAC,02,ANDAHUAYLAS,16,TALAVERA,14816,00147,1,Granja y Establo,Completa,Sierra,,1.0300751879699248,Grandes productores/as agropecuarios/as,Otro,¿Agrícola?,¿Pecuaria?,Establo Lechero?,Pase,Pase,Pase,Pase,Pase,Granja de cuyes,3.0,0.0,0.0,031,1700.0,Manual?,Red pública, 
2019.0,03,APURÍMAC,02,ANDAHUAYLAS,16,TALAVERA,14816,00147,1,Granja y Establo,Completa,Sierra,,1.0300751879699248,Grandes productores/as agropecuarios/as,Otro,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Granja de cuyes?,Pase,Pase,Establo lechero,2.0,0.0,0.0,120,65.0,Manual?,Red pública, 
2019.0,08,CUSCO,09,LA CONVENCION,06,QUELLOUNO,15429,00066,1,Granja avicola,Completa,Selva,,4.267716535433071,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Granja porcina?,Pase,Pase,Pase,Granja porcina,2.0,0.0,0.0,002,4.0,Manual?,Red pública, 
2019.0,08,CUSCO,09,LA CONVENCION,01,SANTA ANA,15479,00097,1,Granja avicola,Completa,Selva,,4.267716535433071,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Granja porcina?,Pase,Pase,Pase,Granja porcina,4.0,0.0,0.0,047,109.0,Manual?,Red pública, 
2019.0,08,CUSCO,09,LA CONVENCION,01,SANTA ANA,15484,00093,4,Granja y Establo,Completa,Selva,,3.675925925925926,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Granja de cuyes?,Pase,Pase,Granja de cuyes,1.0,2.0,0.0,042,1500.0,Manual?,Red pública, 
2019.0,08,CUSCO,09,LA CONVENCION,01,SANTA ANA,15484,00093,4,Granja y Establo,Completa,Selva,,3.675925925925926,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de gallina de postura,1.0,0.0,0.0,030,1000.0,Manual?,Red pública, 
2019.0,08,CUSCO,03,ANTA,05,HUAROCONDO,15613,00071,1,Empresa,Completa,Sierra,,1.0226415094339623,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,¿Agrícola?,¿Pecuaria?,Establo Lechero?,Pase,Pase,Pase,Pase,Pase,Establo lechero,1.0,1.0,0.0,134,134.0,Manual?,Manantial, 
2019.0,08,CUSCO,03,ANTA,03,CACHIMAYO,15622,00054,3,Granja y Establo,Completa,Sierra,,3.675925925925926,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Establo Lechero?,Pase,Pase,Pase,Pase,Pase,Establo lechero,0.0,1.0,0.0,024,23.0,Manual?,Manantial, 
2019.0,08,CUSCO,03,ANTA,01,ANTA,15670,00032,2,Granja y Establo,Completa,Sierra,,3.675925925925926,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Establo Lechero?,Pase,Pase,Pase,Pase,Pase,Establo lechero,4.0,0.0,0.0,038,45.0,Manual?,Red pública, 
2019.0,08,CUSCO,12,QUISPICANCHI,02,ANDAHUAYLILLAS,16023,00013,1,Granja y Establo,Completa,Sierra,,3.675925925925926,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Granja de cuyes?,Pase,Pase,Granja de cuyes,1.0,0.0,0.0,018,1000.0,Manual?,Red pública, 
2019.0,08,CUSCO,12,QUISPICANCHI,02,ANDAHUAYLILLAS,16023,00013,1,Granja y Establo,Completa,Sierra,,3.675925925925926,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Establo Lechero?,Pase,Pase,Pase,Pase,Pase,Establo lechero,1.0,0.0,0.0,010,6.0,Manual?,Red pública, 
